	Series_reference	Period	Data_value	STATUS	UNITS	Subject	Group	Series_title_1
8299	CPIM.SAP0172	2011.07	9.45	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8300	CPIM.SAP0172	2011.08	9.23	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8301	CPIM.SAP0172	2011.09	8.6	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8302	CPIM.SAP0172	2011.1	9.21	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8303	CPIM.SAP0172	2011.11	8.73	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8304	CPIM.SAP0172	2011.12	7.9	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8305	CPIM.SAP0172	2012.01	9.3	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8306	CPIM.SAP0172	2012.02	8.47	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8307	CPIM.SAP0172	2012.03	9.1	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8308	CPIM.SAP0172	2012.04	9.08	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8309	CPIM.SAP0172	2012.05	8.43	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8310	CPIM.SAP0172	2012.06	9.59	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8311	CPIM.SAP0172	2012.07	9.37	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8312	CPIM.SAP0172	2012.08	8.78	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8313	CPIM.SAP0172	2012.09	8.98	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8314	CPIM.SAP0172	2012.1	9.44	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8315	CPIM.SAP0172	2012.11	8.72	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8316	CPIM.SAP0172	2012.12	7.18	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8317	CPIM.SAP0172	2013.01	9.27	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8318	CPIM.SAP0172	2013.02	7.34	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8319	CPIM.SAP0172	2013.03	8.75	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8320	CPIM.SAP0172	2013.04	9.46	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8321	CPIM.SAP0172	2013.05	8.14	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8322	CPIM.SAP0172	2013.06	8.79	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8323	CPIM.SAP0172	2013.07	9.12	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8324	CPIM.SAP0172	2013.08	9.44	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8325	CPIM.SAP0172	2013.09	9.0	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8326	CPIM.SAP0172	2013.1	8.79	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8327	CPIM.SAP0172	2013.11	7.79	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8328	CPIM.SAP0172	2013.12	7.19	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8329	CPIM.SAP0172	2014.01	8.98	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8330	CPIM.SAP0172	2014.02	7.09	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8331	CPIM.SAP0172	2014.03	8.91	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8332	CPIM.SAP0172	2014.04	7.97	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8333	CPIM.SAP0172	2014.05	8.22	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8334	CPIM.SAP0172	2014.06	8.79	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8335	CPIM.SAP0172	2014.07	9.26	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8336	CPIM.SAP0172	2014.08	9.53	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8337	CPIM.SAP0172	2014.09	8.32	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8338	CPIM.SAP0172	2014.1	8.86	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8339	CPIM.SAP0172	2014.11	7.8	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8340	CPIM.SAP0172	2014.12	7.28	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8341	CPIM.SAP0172	2015.01	9.08	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8342	CPIM.SAP0172	2015.02	7.65	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8343	CPIM.SAP0172	2015.03	9.16	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8344	CPIM.SAP0172	2015.04	8.51	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8345	CPIM.SAP0172	2015.05	9.54	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8346	CPIM.SAP0172	2015.06	9.34	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8347	CPIM.SAP0172	2015.07	9.54	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8348	CPIM.SAP0172	2015.08	9.3	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8349	CPIM.SAP0172	2015.09	9.42	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8350	CPIM.SAP0172	2015.1	9.32	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8351	CPIM.SAP0172	2015.11	7.9	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8352	CPIM.SAP0172	2015.12	7.53	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8353	CPIM.SAP0172	2016.01	9.5	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8354	CPIM.SAP0172	2016.02	7.58	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8355	CPIM.SAP0172	2016.03	8.86	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8356	CPIM.SAP0172	2016.04	9.24	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8357	CPIM.SAP0172	2016.05	9.24	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8358	CPIM.SAP0172	2016.06	9.07	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8359	CPIM.SAP0172	2016.07	9.44	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8360	CPIM.SAP0172	2016.08	9.16	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8361	CPIM.SAP0172	2016.09	9.02	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8362	CPIM.SAP0172	2016.1	8.87	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8363	CPIM.SAP0172	2016.11	8.02	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8364	CPIM.SAP0172	2016.12	6.37	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8365	CPIM.SAP0172	2017.01	9.09	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8366	CPIM.SAP0172	2017.02	6.77	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8367	CPIM.SAP0172	2017.03	8.74	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8368	CPIM.SAP0172	2017.04	7.73	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8369	CPIM.SAP0172	2017.05	7.31	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8370	CPIM.SAP0172	2017.06	8.57	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8371	CPIM.SAP0172	2017.07	9.3	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8372	CPIM.SAP0172	2017.08	8.92	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8373	CPIM.SAP0172	2017.09	8.94	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8374	CPIM.SAP0172	2017.1	8.58	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8375	CPIM.SAP0172	2017.11	7.34	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8376	CPIM.SAP0172	2017.12	6.72	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8377	CPIM.SAP0172	2018.01	8.74	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8378	CPIM.SAP0172	2018.02	7.09	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8379	CPIM.SAP0172	2018.03	8.51	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate, boxed, loose, 250g
8380	CPIM.SAP0173	2007.02	3.96	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate blocks, convenience stores, 100g to 250g
8381	CPIM.SAP0173	2007.03	3.95	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate blocks, convenience stores, 100g to 250g
8382	CPIM.SAP0173	2007.04	3.96	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate blocks, convenience stores, 100g to 250g
8383	CPIM.SAP0173	2007.05	3.98	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate blocks, convenience stores, 100g to 250g
8384	CPIM.SAP0173	2007.06	4.0	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate blocks, convenience stores, 100g to 250g
8385	CPIM.SAP0173	2007.07	4.0	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate blocks, convenience stores, 100g to 250g
8386	CPIM.SAP0173	2007.08	3.99	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate blocks, convenience stores, 100g to 250g
8387	CPIM.SAP0173	2007.09	3.94	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate blocks, convenience stores, 100g to 250g
8388	CPIM.SAP0173	2007.1	3.92	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate blocks, convenience stores, 100g to 250g
8389	CPIM.SAP0173	2007.11	3.97	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate blocks, convenience stores, 100g to 250g
8390	CPIM.SAP0173	2007.12	3.97	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate blocks, convenience stores, 100g to 250g
8391	CPIM.SAP0173	2008.01	3.88	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate blocks, convenience stores, 100g to 250g
8392	CPIM.SAP0173	2008.02	4.0	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate blocks, convenience stores, 100g to 250g
8393	CPIM.SAP0173	2008.03	4.0	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate blocks, convenience stores, 100g to 250g
8394	CPIM.SAP0173	2008.04	3.87	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate blocks, convenience stores, 100g to 250g
8395	CPIM.SAP0173	2008.05	3.98	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate blocks, convenience stores, 100g to 250g
8396	CPIM.SAP0173	2008.06	3.94	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate blocks, convenience stores, 100g to 250g
8397	CPIM.SAP0173	2008.07	3.94	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate blocks, convenience stores, 100g to 250g
8398	CPIM.SAP0173	2008.08	3.89	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate blocks, convenience stores, 100g to 250g
8399	CPIM.SAP0173	2008.09	3.77	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Chocolate blocks, convenience stores, 100g to 250g
